,Neighbourhood,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Bed Type,Price,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 365,Number of Reviews,Cancellation Policy
16614,Mitte,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,1,0,4,30,156,2,strict
16615,Mitte,Apartment,Private room,1,1.0,1.0,2.0,Real Bed,20.0,1,10,5,1125,0,2,moderate
16617,Mitte,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,65.0,2,30,1,1125,0,5,moderate
16618,Mitte,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,30.0,1,0,1,1125,121,2,flexible
16619,Mitte,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,95.0,2,20,2,990,250,139,strict
16620,Mitte,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,1,30,1,29,65,4,flexible
16622,Mitte,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,60.0,1,12,2,1125,134,66,strict
16623,Mitte,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,1,0,3,1125,39,39,moderate
16626,Kreuzberg,Apartment,Entire home/apt,3,1.0,2.0,1.0,Real Bed,100.0,1,0,2,1125,78,0,flexible
16627,Kreuzberg,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,1,0,1,14,0,0,moderate
16628,Kreuzberg,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,36.0,1,0,1,1125,214,3,flexible
16630,Kreuzberg,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,29.0,1,0,1,30,0,2,moderate
16631,Kreuzberg,Apartment,Entire home/apt,2,1.0,1.0,1.0,Futon,80.0,2,20,4,12,0,1,flexible
16632,Kreuzberg,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,57.0,4,15,60,1125,342,1,strict
16633,Kreuzberg,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30.0,1,6,1,1125,0,0,flexible
16634,Kreuzberg,Apartment,Private room,2,1.0,1.0,3.0,Real Bed,39.0,1,10,1,1125,0,0,flexible
16635,Kreuzberg,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,67.0,1,0,3,7,0,4,flexible
16638,Kreuzberg,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,60.0,1,10,4,1125,0,23,moderate
16639,Kreuzberg,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,40.0,1,0,2,1125,0,18,flexible
16640,Kreuzberg,Apartment,Private room,3,2.0,1.0,3.0,Real Bed,25.0,1,6,2,1125,0,7,moderate
16641,Kreuzberg,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,61.0,1,7,2,1125,0,10,flexible
16642,Kreuzberg,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,77.0,2,0,2,365,290,67,strict
16643,Kreuzberg,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,45.0,1,0,4,1125,3,3,strict
16644,Kreuzberg,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,49.0,1,20,2,150,283,42,flexible
16645,Kreuzberg,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,45.0,2,25,3,1125,326,2,moderate
16647,Kreuzberg,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,40.0,1,0,1,1125,37,0,flexible
16648,Kreuzberg,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,95.0,1,0,3,1125,152,1,moderate
16649,Kreuzberg,Loft,Entire home/apt,4,2.0,2.0,3.0,Real Bed,150.0,1,0,7,1125,0,0,flexible
16650,Kreuzberg,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,105.0,1,0,5,8,11,3,strict
16651,Kreuzberg,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,65.0,3,10,1,1125,0,3,strict
16652,Kreuzberg,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,129.0,1,0,60,364,296,0,strict
16653,Kreuzberg,Apartment,Entire home/apt,2,1.0,1.0,1.0,Futon,60.0,1,15,3,50,281,42,strict
16659,Charlottenburg,Apartment,Entire home/apt,4,0.0,1.0,3.0,Real Bed,65.0,2,10,61,365,311,9,moderate
16661,Charlottenburg,Apartment,Entire home/apt,2,1.0,1.0,1.0,Pull-out Sofa,45.0,1,0,1,1125,0,0,moderate
16662,Charlottenburg,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30.0,1,0,1,1125,0,1,flexible
16663,Pankow,Apartment,Entire home/apt,8,1.0,4.0,6.0,Real Bed,60.0,1,15,1,1125,333,18,moderate
16665,Pankow,Apartment,Entire home/apt,2,1.0,1.0,1.0,Pull-out Sofa,40.0,1,20,4,14,0,0,strict
16666,Pankow,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,25.0,2,10,3,20,19,2,flexible
16667,Pankow,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,28.0,2,11,1,1125,331,3,moderate
16668,Pankow,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,50.0,2,0,3,60,296,11,strict
16669,Pankow,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,60.0,1,0,1,1125,0,1,flexible
16670,Pankow,Apartment,Entire home/apt,4,1.5,3.0,3.0,Real Bed,89.0,1,0,3,1125,36,12,strict
16671,Pankow,Apartment,Entire home/apt,5,1.0,2.0,1.0,Real Bed,70.0,1,0,4,14,39,0,moderate
16672,Pankow,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,55.0,1,0,1,1125,0,1,flexible
16673,Pankow,Condominium,Entire home/apt,5,2.0,3.0,4.0,Real Bed,80.0,2,10,5,1125,0,6,flexible
16674,Pankow,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,70.0,1,0,3,1125,35,5,flexible
16675,Pankow,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,20.0,1,10,14,50,0,11,strict
16676,Pankow,Apartment,Entire home/apt,6,1.0,2.0,5.0,Real Bed,30.0,1,0,3,1125,0,6,flexible
16677,Pankow,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,29.0,1,10,1,1125,281,1,moderate
16678,Pankow,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40.0,2,0,2,1125,0,1,flexible
16684,Kreuzberg,Apartment,Private room,2,1.0,1.0,1.0,Pull-out Sofa,30.0,1,10,2,6,44,48,moderate
16685,Kreuzberg,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,87.0,2,10,3,1125,281,28,strict
16686,Kreuzberg,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30.0,1,0,1,14,0,4,flexible
16688,Kreuzberg,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,37.0,1,16,1,1125,362,0,moderate
16691,Friedrichshain,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,60.0,2,15,4,1125,11,24,flexible
16693,Friedrichshain,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,50.0,1,0,2,21,13,0,flexible
16694,Friedrichshain,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,1,20,1,3,85,32,strict
16695,Friedrichshain,Apartment,Entire home/apt,3,1.0,1.0,2.0,Couch,119.0,1,0,4,4,0,0,flexible
16696,Friedrichshain,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,44.0,2,0,1,3,40,25,moderate
16697,Friedrichshain,Apartment,Private room,5,1.0,2.0,2.0,Real Bed,100.0,2,25,1,14,157,1,moderate
16698,Friedrichshain,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,57.0,2,35,1,4,10,1,strict
16701,Friedrichshain,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,40.0,1,0,3,1125,167,3,moderate
16744,Kreuzberg,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,30.0,1,5,5,24,0,5,moderate
16745,Kreuzberg,Apartment,Entire home/apt,2,1.0,1.0,1.0,Pull-out Sofa,80.0,1,10,3,21,279,19,strict
16747,Kreuzberg,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,50.0,1,0,1,1125,0,0,flexible
16748,Kreuzberg,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,30.0,1,10,3,1125,80,0,moderate
16749,Kreuzberg,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,60.0,1,20,1,14,35,2,moderate
16750,Kreuzberg,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,25.0,1,0,3,21,38,1,moderate
16751,Kreuzberg,Apartment,Entire home/apt,2,1.0,2.0,4.0,Real Bed,84.0,1,0,2,1125,266,0,flexible
16752,Kreuzberg,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,140.0,2,30,3,1125,349,1,flexible
16753,Kreuzberg,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,24.0,1,16,14,1125,0,4,moderate
16754,Kreuzberg,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,45.0,1,20,1,1125,0,0,flexible
16757,Kreuzberg,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,14.0,1,0,1,1125,0,0,flexible
16758,Kreuzberg,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,35.0,1,0,2,1125,0,8,moderate
16759,Kreuzberg,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,40.0,1,0,4,5,0,0,strict
16760,Kreuzberg,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,94.0,2,15,2,1125,333,29,moderate
16761,Kreuzberg,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,57.0,2,25,5,1125,0,5,moderate
16772,Lichtenberg,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,60.0,2,10,1,7,0,3,moderate
16774,Charlottenburg,Apartment,Private room,2,0.5,1.0,1.0,Real Bed,35.0,1,10,4,30,168,5,strict
16775,Charlottenburg,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,100.0,1,0,1,7,127,6,strict
16776,Charlottenburg,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,50.0,1,0,2,1125,158,8,flexible
16777,Charlottenburg,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,1,35,1,1125,354,21,flexible
16778,Charlottenburg,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,46.0,1,11,2,30,69,36,moderate
16779,Charlottenburg,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,30.0,1,0,4,15,57,17,flexible
16780,Charlottenburg,Apartment,Entire home/apt,4,1.0,0.0,3.0,Real Bed,40.0,3,30,2,1125,167,0,moderate
16781,Charlottenburg,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,1,0,1,1125,314,9,flexible
16782,Charlottenburg,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,85.0,2,14,3,30,231,5,strict
16786,Mitte,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,1,0,2,1125,326,26,strict
