,id,superhost,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,beds,price,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
23305,953126026171042392,f,Benito Juárez,19.3797424,-99.1745879,Entire condo,Entire home/apt,4,1.0,2,998,26,5,5,0,4.8,4.8,4.6,25,25,0
23306,955811742448951996,t,Cuauhtémoc,19.42947657139118,-99.14807537011414,Private room in rental unit,Private room,2,2.0,1,1200,270,4,4,0,5.0,5.0,5.0,2,0,2
23307,958284207723472121,f,Cuauhtémoc,19.422777294864552,-99.14690158506768,Private room in rental unit,Private room,1,1.0,1,399,269,3,3,0,5.0,5.0,5.0,1,0,1
23309,958312808232303859,f,Cuauhtémoc,19.41505968253823,-99.16627462536832,Entire rental unit,Entire home/apt,4,2.0,2,2129,354,3,3,3,4.67,4.67,4.67,48,48,0
23310,953127109781129061,t,Cuauhtémoc,19.4184413,-99.1704605,Entire rental unit,Entire home/apt,4,2.0,2,1664,204,7,7,1,4.86,5.0,4.86,10,9,1
23311,955813243449974538,f,Venustiano Carranza,19.4103268,-99.0781248,Private room in condo,Private room,2,1.0,1,506,3,4,4,1,5.0,5.0,4.75,1,0,1
23312,953134344783184139,f,Cuauhtémoc,19.407391339576957,-99.16618175804616,Entire rental unit,Entire home/apt,2,1.0,1,1200,229,3,3,0,5.0,4.67,4.67,9,1,8
23313,955815847945701916,f,Cuauhtémoc,19.418330928926046,-99.16190577973724,Entire rental unit,Entire home/apt,4,1.5,3,1149,0,19,19,3,4.6,5.0,4.75,1,1,0
23314,958328978957754961,f,Cuauhtémoc,19.4144032,-99.1651226,Entire rental unit,Entire home/apt,2,1.0,1,1365,356,3,3,2,5.0,5.0,5.0,48,48,0
23316,955816110007487985,f,Azcapotzalco,19.49382783450493,-99.20127141995732,Private room in rental unit,Private room,2,1.0,1,260,266,4,4,0,5.0,5.0,5.0,1,0,1
23318,953139713898592172,f,Venustiano Carranza,19.41088117977863,-99.07771204838672,Entire condo,Entire home/apt,4,1.0,2,1500,263,15,15,3,4.93,5.0,4.87,1,1,0
23320,955849493275034446,f,Benito Juárez,19.394018909945476,-99.15753735660697,Entire rental unit,Entire home/apt,3,1.0,2,403,263,14,14,4,4.43,4.64,4.57,82,44,37
23321,953153990643240962,f,Benito Juárez,19.37685087566104,-99.16127767413856,Private room in rental unit,Private room,2,1.0,1,500,152,4,4,1,5.0,4.75,5.0,1,0,1
23322,958570314386177016,f,Cuauhtémoc,19.431830450103988,-99.16562247867384,Entire rental unit,Entire home/apt,2,1.0,1,1213,0,33,33,14,4.54,4.49,4.6,62,49,13
23323,958575618584864010,f,Cuauhtémoc,19.43219,-99.16727,Entire rental unit,Entire home/apt,4,1.0,2,23481,272,4,4,1,5.0,5.0,4.75,62,49,13
23324,955851767588466352,f,Coyoacán,19.353706322497924,-99.14931130014094,Private room in rental unit,Private room,2,1.0,1,418,235,3,3,0,4.67,4.67,4.33,1,0,1
23325,958578576208364353,f,Cuauhtémoc,19.431865804277283,-99.16555315140972,Entire rental unit,Entire home/apt,4,1.0,2,1507,272,5,5,3,4.8,5.0,4.8,62,49,13
23326,953154645403995752,f,Cuauhtémoc,19.42957,-99.16074,Entire rental unit,Entire home/apt,2,1.5,1,2450,350,5,5,1,4.8,5.0,5.0,1,1,0
23328,955863212823649104,t,Gustavo A. Madero,19.4872264,-99.1135559,Entire rental unit,Entire home/apt,5,1.0,3,800,359,5,5,0,4.2,4.4,4.4,5,5,0
23329,958581539040228453,f,Cuauhtémoc,19.43307,-99.16721,Entire rental unit,Entire home/apt,6,1.0,3,1726,0,51,51,16,4.66,4.59,4.66,62,49,13
23330,955869904424343361,f,Iztacalco,19.4052,-99.1123,Entire condo,Entire home/apt,4,2.0,3,2884,240,35,35,11,4.69,4.66,4.8,1,1,0
23332,958591838244975158,f,Cuauhtémoc,19.431896056069466,-99.16678652740096,Entire rental unit,Entire home/apt,6,1.0,3,1644,0,44,44,17,4.52,4.48,4.46,62,49,13
23333,953165868451216249,f,Cuauhtémoc,19.4153766,-99.16939,Entire loft,Entire home/apt,2,1.0,1,1140,217,7,7,2,4.86,5.0,4.71,2,2,0
23335,955880309045607216,f,Miguel Hidalgo,19.43760869697969,-99.18934195513351,Entire rental unit,Entire home/apt,2,1.0,1,1799,153,10,10,1,4.2,4.7,4.5,33,33,0
23336,953269182961343586,t,Cuauhtémoc,19.414802,-99.1659622,Entire rental unit,Entire home/apt,6,2.0,2,2148,82,9,9,4,4.44,4.67,4.67,2,2,0
23338,955924005151809202,f,Venustiano Carranza,19.424645706491138,-99.1110028729382,Private room in rental unit,Private room,1,1.0,1,400,89,3,3,0,4.67,4.67,4.33,1,0,1
23340,953270959343566226,t,Cuauhtémoc,19.421310126075515,-99.15259378403708,Private room in rental unit,Private room,2,2.0,1,376,253,31,31,5,4.9,4.84,4.9,5,0,4
23341,953295759687103662,t,Cuauhtémoc,19.42125,-99.15268,Private room in rental unit,Private room,2,2.0,1,380,243,30,30,7,4.83,4.77,4.8,5,0,4
23342,955974894651922903,f,Miguel Hidalgo,19.43271,-99.21173,Entire rental unit,Entire home/apt,2,1.0,2,1700,364,2,2,0,5.0,5.0,5.0,1,1,0
23343,953296450644582470,t,Cuauhtémoc,19.42120551844028,-99.15169254956542,Private room in rental unit,Private room,2,2.0,1,390,243,37,37,9,4.86,4.78,4.83,5,0,4
23344,953534366817162142,f,Cuauhtémoc,19.41366,-99.16998,Entire rental unit,Entire home/apt,6,1.0,2,1675,245,5,5,0,4.0,4.0,4.0,25,25,0
23345,953572052689561227,f,Miguel Hidalgo,19.4435717,-99.204573,Entire rental unit,Entire home/apt,3,2.0,2,1327,160,2,2,1,3.5,3.5,4.0,5,5,0
23346,958724340055529017,f,Cuauhtémoc,19.43685424998932,-99.15223192423582,Entire rental unit,Entire home/apt,2,1.0,2,890,119,2,2,0,5.0,5.0,5.0,1,1,0
23347,958731152495575170,f,Cuauhtémoc,19.42530601108134,-99.17025406195906,Entire rental unit,Entire home/apt,2,1.5,1,1982,10,2,2,0,3.5,4.0,3.5,39,23,15
23348,956027302279097421,f,Venustiano Carranza,19.452534159856672,-99.12402289865815,Private room in rental unit,Private room,1,1.0,1,240,330,2,2,0,5.0,5.0,5.0,2,0,2
23349,958741629189347966,f,Cuauhtémoc,19.4124914,-99.1572585,Entire condo,Entire home/apt,4,1.0,2,1069,174,3,3,0,5.0,5.0,5.0,1,1,0
23350,958754839810208233,t,Iztapalapa,19.367609,-99.1095878,Entire rental unit,Entire home/apt,2,1.0,1,405,240,19,19,4,4.89,4.84,4.79,1,1,0
23351,953595690845153278,t,Cuauhtémoc,19.4099772,-99.1676058,Entire condo,Entire home/apt,4,2.0,2,2151,193,14,14,3,4.93,4.92,4.85,12,12,0
23352,953605666378317600,f,Cuauhtémoc,19.444975577397187,-99.15695378681328,Entire rental unit,Entire home/apt,3,1.0,1,680,264,1,1,0,4.0,5.0,5.0,1,1,0
23353,960881992374714660,f,Cuauhtémoc,19.4099885,-99.1737478,Entire rental unit,Entire home/apt,4,2.0,2,3964,360,5,5,0,4.6,5.0,5.0,11,11,0
23354,956133089285933037,t,Cuauhtémoc,19.4091178,-99.1766796,Entire home,Entire home/apt,6,2.5,5,3400,0,18,18,7,5.0,4.95,4.84,3,3,0
23355,960900259856882694,t,Cuauhtémoc,19.41467,-99.17971,Entire rental unit,Entire home/apt,5,1.0,2,1089,232,11,11,1,4.64,4.64,4.55,106,106,0
23356,958761000216200695,f,Cuauhtémoc,19.40892092764425,-99.17958908484908,Entire rental unit,Entire home/apt,5,2.0,3,2307,122,4,4,3,4.0,4.25,3.75,33,33,0
23358,956148015620799998,t,Cuauhtémoc,19.42046156148101,-99.1711284240344,Entire rental unit,Entire home/apt,2,1.0,1,1287,334,25,25,6,5.0,4.96,4.88,4,4,0
23359,958788470988881522,t,Cuauhtémoc,19.4173575,-99.1630279,Entire rental unit,Entire home/apt,2,1.0,1,976,250,26,26,3,4.77,4.88,4.85,106,106,0
23360,958794429303614713,f,Miguel Hidalgo,19.44252,-99.17461,Entire rental unit,Entire home/apt,2,1.0,1,719,206,4,4,0,5.0,5.0,5.0,4,3,1
23361,958816824248845696,f,Cuauhtémoc,19.424286215145028,-99.162767743587,Entire rental unit,Entire home/apt,2,1.0,1,1312,363,7,7,2,4.14,4.43,4.14,77,61,16
23364,956516610693048379,f,Miguel Hidalgo,19.40039103575764,-99.18287718902435,Entire rental unit,Entire home/apt,2,1.0,1,500,233,4,4,1,4.0,4.5,4.75,1,1,0
23365,960947633548399141,t,Cuauhtémoc,19.4336999,-99.1550421,Entire rental unit,Entire home/apt,4,2.0,3,2000,264,16,16,5,4.88,5.0,4.88,5,5,0
23367,956527526936418148,f,Cuauhtémoc,19.43327835053298,-99.14251974280744,Entire rental unit,Entire home/apt,6,1.0,3,1000,247,5,5,2,5.0,5.0,4.8,1,1,0
23368,960957550096475061,f,Xochimilco,19.26900817805415,-99.09402780422973,Private room in houseboat,Private room,16,3.0,5,1446,267,1,1,0,5.0,5.0,5.0,5,0,4
23369,958837232273843542,f,Cuauhtémoc,19.44648130576741,-99.14959263056517,Entire rental unit,Entire home/apt,4,1.0,2,972,172,6,6,2,4.83,4.83,4.83,1,1,0
23370,958848263913072829,f,Cuauhtémoc,19.42333,-99.16109,Entire rental unit,Entire home/apt,6,2.0,3,2514,361,4,4,2,4.75,5.0,5.0,75,67,8
23371,956565398680699334,f,Cuauhtémoc,19.432077168449585,-99.16766708579854,Private room in home,Private room,2,1.0,1,7550,330,15,15,3,4.67,4.67,4.87,77,61,16
23372,960995533308212366,f,Benito Juárez,19.3968421,-99.1672273,Private room in guesthouse,Private room,2,1.0,1,371,179,1,1,0,2.0,1.0,4.0,4,0,4
23373,961006522579996017,f,Cuauhtémoc,19.41771801123176,-99.16436707492566,Private room in rental unit,Private room,1,1.0,1,480,267,4,4,1,5.0,5.0,5.0,2,0,2
23374,956577929744917472,f,Cuauhtémoc,19.406106822799547,-99.16024308465576,Entire rental unit,Entire home/apt,3,1.0,1,841,0,8,8,2,5.0,5.0,5.0,1,1,0
23375,961014194518842577,t,Cuauhtémoc,19.41405,-99.17128,Entire rental unit,Entire home/apt,8,4.0,4,9417,0,9,9,1,4.9,4.7,4.8,25,25,0
23376,961024822520274387,t,Cuauhtémoc,19.41241,-99.17428,Entire rental unit,Entire home/apt,8,4.0,4,14550,21,5,5,2,5.0,5.0,5.0,25,25,0
23377,958854009024973848,f,Cuauhtémoc,19.4261733,-99.1748185,Entire rental unit,Entire home/apt,4,1.0,2,1850,164,4,4,1,5.0,5.0,5.0,1,1,0
23379,958882449632899387,f,Cuauhtémoc,19.434631,-99.1535239,Entire rental unit,Entire home/apt,3,1.0,2,1509,140,7,7,1,5.0,4.71,4.43,19,19,0
23380,956615087265609772,f,Cuauhtémoc,19.41323,-99.16404,Entire rental unit,Entire home/apt,4,2.0,2,2071,323,3,3,1,5.0,5.0,4.67,48,48,0
23381,958948493238958556,f,Benito Juárez,19.3995913,-99.1458315,Entire condo,Entire home/apt,4,1.5,4,2500,363,1,1,0,5.0,5.0,5.0,2,2,0
23383,961036257743550494,f,Venustiano Carranza,19.42815,-99.06933,Private room in home,Private room,2,1.0,1,750,266,1,1,0,5.0,5.0,4.0,7,0,7
23385,956621301446541844,f,Cuauhtémoc,19.411858854701887,-99.17727985454286,Entire rental unit,Entire home/apt,11,3.0,6,3486,120,15,15,3,4.87,4.4,4.67,8,8,0
23386,958948679828568355,f,Cuauhtémoc,19.437325661925488,-99.14947087725017,Private room in rental unit,Private room,1,1.0,1,279,23,3,3,1,5.0,5.0,5.0,26,0,26
23388,956659551600972126,f,Cuauhtémoc,19.42085514372913,-99.17088312772216,Entire rental unit,Entire home/apt,6,1.0,3,1700,263,2,2,0,5.0,5.0,5.0,1,1,0
23389,958966749668311108,f,Cuauhtémoc,19.4157537453293,-99.17894548391077,Entire condo,Entire home/apt,2,1.0,1,2211,264,1,1,0,5.0,5.0,5.0,1,1,0
23390,961040820911279404,f,Coyoacán,19.35644058922665,-99.1273801824788,Private room in rental unit,Private room,2,1.0,1,680,270,2,2,0,5.0,5.0,5.0,1,0,1
23391,961055792698758263,t,Gustavo A. Madero,19.45223417866745,-99.09868329763412,Entire loft,Entire home/apt,4,1.0,1,357,245,1,1,0,5.0,5.0,5.0,4,4,0
23393,961105137566164712,f,Miguel Hidalgo,19.41582641816453,-99.17968493360524,Entire rental unit,Entire home/apt,3,1.0,2,1200,180,7,7,0,4.57,4.86,4.43,1,1,0
23394,959013393497685186,f,Venustiano Carranza,19.410519988188216,-99.07675860776008,Entire condo,Entire home/apt,3,1.0,2,1500,59,8,8,0,4.88,4.88,4.88,1,1,0
23395,959048582242210598,f,Cuauhtémoc,19.405317,-99.1596277,Private room in guesthouse,Private room,4,1.0,2,953,356,12,12,5,4.67,4.5,4.75,6,0,6
23396,959055727877003868,f,Cuauhtémoc,19.4045486,-99.1602533,Entire rental unit,Entire home/apt,4,1.0,2,1152,60,5,5,1,5.0,5.0,5.0,1,1,0
23397,956731820148163134,f,Cuauhtémoc,19.410300954007717,-99.17495932271812,Entire rental unit,Entire home/apt,4,2.0,2,2999,113,2,2,0,3.0,3.0,3.0,25,25,0
23398,959321079561201214,t,Miguel Hidalgo,19.4326408,-99.1972817,Entire rental unit,Entire home/apt,2,1.0,1,3908,348,2,2,1,3.5,3.5,3.5,12,12,0
23399,961155357258268187,f,Cuauhtémoc,19.4158602729532,-99.17287353426218,Private room in rental unit,Private room,1,1.0,1,850,269,5,5,0,4.8,4.8,4.4,1,0,1
23400,961210550026680765,f,Venustiano Carranza,19.428959715478214,-99.06707872197256,Private room in home,Private room,2,1.0,1,750,266,2,2,0,5.0,5.0,5.0,7,0,7
23401,961219903845945408,f,Venustiano Carranza,19.42771853389226,-99.06916235818048,Private room in home,Private room,2,1.0,1,750,266,1,1,0,5.0,5.0,5.0,7,0,7
23402,956747957023342288,f,Cuauhtémoc,19.41147,-99.17357,Entire rental unit,Entire home/apt,4,1.0,2,2142,42,3,3,1,4.67,4.67,4.67,25,25,0
23403,956812744269625659,t,Iztapalapa,19.351269860454536,-99.01358924696044,Private room in rental unit,Private room,2,1.0,1,199,265,3,3,1,5.0,4.67,4.67,3,0,3
23404,961544287188072231,f,Cuauhtémoc,19.42822261313716,-99.15929745102495,Entire rental unit,Entire home/apt,2,1.0,1,1260,365,7,7,0,4.43,4.43,4.0,64,59,5
23405,959368592311533593,f,Cuauhtémoc,19.428927938306572,-99.169419690139,Private room in rental unit,Private room,2,1.0,1,428,261,24,24,7,4.63,4.71,4.58,21,6,15
23406,956902762844575277,t,Venustiano Carranza,19.41203310175289,-99.09009045033233,Entire condo,Entire home/apt,4,1.0,2,733,86,1,1,0,5.0,5.0,5.0,14,14,0
23408,959398119998727827,f,Cuauhtémoc,19.4135397,-99.170893,Private room in rental unit,Private room,2,1.5,1,720,135,4,4,0,5.0,5.0,5.0,2,0,2
23409,959429987028392735,f,Iztacalco,19.4022715,-99.0666974,Room in hotel,Private room,2,1.0,1,425,0,28,28,5,4.55,4.62,4.62,4,0,4
23410,959434918249272961,f,Iztacalco,19.4022715,-99.0666974,Room in hotel,Private room,2,1.0,1,425,238,41,41,9,4.63,4.66,4.83,4,0,4
23411,961585396572701631,f,Cuauhtémoc,19.42836,-99.15949,Entire rental unit,Entire home/apt,8,4.0,4,6159,342,4,4,2,4.75,5.0,4.75,64,59,5
23412,961593454784086393,t,Cuauhtémoc,19.4306364,-99.1386755,Shared room in hostel,Shared room,1,1.0,1,356,206,6,6,1,5.0,5.0,4.83,11,0,0
23413,957251643759236369,f,Cuauhtémoc,19.416339837746055,-99.15807549801364,Entire rental unit,Entire home/apt,2,1.0,1,2475,72,3,3,0,5.0,5.0,5.0,1,1,0
23414,961599461224588132,f,Miguel Hidalgo,19.404978193747382,-99.17843135396728,Entire rental unit,Entire home/apt,2,1.0,1,479,269,1,1,0,1.0,1.0,1.0,1,1,0
23415,961601647515609816,f,Venustiano Carranza,19.428057339634947,-99.06740629229286,Private room in home,Private room,3,1.0,2,900,266,2,2,0,5.0,5.0,5.0,7,0,7
23417,959436670586265225,f,Iztacalco,19.4022715,-99.0666974,Room in hotel,Private room,2,1.0,1,425,251,32,32,8,4.69,4.63,4.72,4,0,4
23418,959453625927382822,f,Miguel Hidalgo,19.4328347,-99.1898403,Private room in guest suite,Private room,2,2.0,1,900,257,6,6,0,4.83,4.83,4.67,18,1,17
23419,959454294230965916,f,Miguel Hidalgo,19.4328347,-99.1898403,Private room in guest suite,Private room,2,1.0,1,900,0,16,16,5,4.88,4.76,4.65,18,1,17
23420,957260767416836882,t,Cuauhtémoc,19.404478563982583,-99.17080655694008,Private room in rental unit,Private room,2,1.0,1,900,6,2,2,0,5.0,5.0,4.5,2,0,2
23421,959469725242040470,t,Cuauhtémoc,19.41209,-99.16837,Entire rental unit,Entire home/apt,4,2.0,2,2793,0,7,7,0,5.0,5.0,5.0,5,5,0
23422,961656319583240188,f,Cuauhtémoc,19.405242901804577,-99.16007880548877,Entire condo,Entire home/apt,3,1.0,1,490,285,15,15,1,5.0,5.0,5.0,1,1,0
23423,961666618707630614,t,Miguel Hidalgo,19.43419,-99.18085,Entire rental unit,Entire home/apt,4,1.0,2,1186,0,17,17,5,4.83,4.89,4.89,3,3,0
23424,961776096072671588,t,Cuauhtémoc,19.410845825555786,-99.1485423441874,Entire rental unit,Entire home/apt,4,1.0,2,970,270,3,3,1,5.0,5.0,4.67,3,3,0
23426,957282831344323306,f,Benito Juárez,19.380324241810197,-99.17563396560668,Entire rental unit,Entire home/apt,5,1.0,3,1400,31,5,5,0,5.0,5.0,4.8,1,1,0
23427,959471724472266884,f,Tlalpan,19.2295046,-99.2164838,Tiny home,Entire home/apt,4,1.0,1,1276,263,9,9,3,5.0,5.0,4.89,1,1,0
23428,957369368213042297,f,Cuauhtémoc,19.416591776895284,-99.17916266140509,Entire rental unit,Entire home/apt,4,1.0,1,1214,207,7,7,3,4.71,4.57,4.57,25,25,0
23429,961781045938943063,f,Cuauhtémoc,19.4135397,-99.170893,Private room in rental unit,Private room,2,1.5,1,850,158,3,3,0,5.0,5.0,5.0,2,0,2
23430,957371778402939577,t,Cuauhtémoc,19.4172372,-99.163324,Entire rental unit,Entire home/apt,2,1.0,1,904,263,28,28,2,4.39,4.64,4.32,106,106,0
23431,957386424011794039,f,Cuauhtémoc,19.415814122205603,-99.16953736337756,Entire rental unit,Entire home/apt,4,1.0,3,2999,245,3,3,0,4.0,3.67,4.67,25,25,0
23433,957392954077854775,f,Cuauhtémoc,19.41253186660591,-99.17871882458996,Entire rental unit,Entire home/apt,3,1.0,2,1819,0,8,8,1,4.78,4.89,4.89,1,1,0
23435,959495616131683661,f,Venustiano Carranza,19.428204291555534,-99.06919931539808,Private room in home,Private room,2,1.0,1,750,265,1,1,0,5.0,5.0,5.0,7,0,7
23436,959498898414202703,f,Tlalpan,19.230250588285237,-99.2173197772811,Tiny home,Entire home/apt,4,1.0,2,1355,364,17,17,5,5.0,5.0,4.82,1,1,0
23438,961863093189765893,t,Cuauhtémoc,19.40976024347145,-99.18327573319796,Entire rental unit,Entire home/apt,5,2.5,3,2314,365,5,5,1,5.0,5.0,5.0,3,3,0
23439,961896924826296858,f,Miguel Hidalgo,19.44536,-99.18169,Private room in rental unit,Private room,2,1.0,1,865,0,6,6,0,5.0,5.0,5.0,1,0,1
23440,957399110229636411,f,Cuauhtémoc,19.410495344303225,-99.17583119801074,Entire rental unit,Entire home/apt,3,1.0,2,1520,144,2,2,0,4.5,4.0,5.0,25,25,0
23442,962212058707379392,f,Cuauhtémoc,19.42608,-99.15435,Entire condo,Entire home/apt,4,1.0,2,1226,16,14,14,3,5.0,5.0,5.0,3,3,0
23443,959504148296834967,t,Cuauhtémoc,19.4306364,-99.1386755,Shared room in hostel,Shared room,1,1.0,1,356,267,21,21,4,4.81,4.9,4.81,11,0,0
23444,957405610439764828,f,Benito Juárez,19.37614,-99.13882,Private room in condo,Private room,2,1.0,1,400,168,8,8,1,4.88,5.0,4.88,3,1,2
23445,959580481584174839,t,Cuauhtémoc,19.41766,-99.17079,Entire condo,Entire home/apt,4,3.0,2,2060,273,2,2,0,5.0,5.0,5.0,10,10,0
23446,962229481256894119,f,Benito Juárez,19.3925119,-99.161367,Entire rental unit,Entire home/apt,6,3.5,3,3450,243,1,1,0,5.0,5.0,5.0,3,1,2
23447,962259753808251864,f,Gustavo A. Madero,19.4931,-99.12608,Entire home,Entire home/apt,8,1.0,3,1673,365,7,7,0,4.14,4.29,4.14,2,1,1
23448,957417503151444318,f,Cuauhtémoc,19.404106993871903,-99.16749591720529,Entire rental unit,Entire home/apt,4,1.0,2,3199,223,1,1,1,3.0,4.0,3.0,25,25,0
23449,957435187382584138,t,Venustiano Carranza,19.4130737428958,-99.08789121381686,Entire condo,Entire home/apt,4,1.0,2,627,87,14,14,1,5.0,5.0,5.0,14,14,0
23451,959653382966782512,f,Cuauhtémoc,19.41764610385109,-99.17137550764626,Entire rental unit,Entire home/apt,4,1.0,2,1574,204,6,6,1,5.0,5.0,4.67,27,3,24
23452,957453282495889981,f,Coyoacán,19.347194157351424,-99.16688542388084,Private room in condo,Private room,2,1.0,1,514,266,4,4,0,5.0,5.0,5.0,1,0,1
23453,959656353859544960,f,Benito Juárez,19.3754642,-99.1598471,Entire rental unit,Entire home/apt,2,2.0,2,1419,255,6,6,0,4.83,4.67,4.83,6,1,5
23454,962269207744165775,f,Cuauhtémoc,19.4477539,-99.160662,Entire rental unit,Entire home/apt,2,1.0,1,500,35,3,3,0,5.0,4.67,5.0,1,1,0
23455,957507241512206916,t,Iztacalco,19.39673,-99.09413,Private room in rental unit,Private room,2,1.0,1,1800,360,2,2,0,5.0,5.0,5.0,1,0,1
23456,962300594491273890,f,Miguel Hidalgo,19.44931,-99.19672,Private room in rental unit,Private room,1,1.0,1,333,84,2,2,0,5.0,5.0,5.0,1,0,1
23457,959674653107832242,t,Cuauhtémoc,19.42414,-99.16298,Private room in rental unit,Private room,1,2.0,1,541,0,14,14,5,5.0,5.0,4.93,13,3,10
23458,959693155555830944,f,Cuauhtémoc,19.4325161,-99.1427018,Entire loft,Entire home/apt,2,1.0,1,826,176,7,7,3,4.57,4.71,4.57,32,32,0
23459,957533280885420828,f,Benito Juárez,19.38969218285108,-99.16763116697165,Private room in rental unit,Private room,1,1.0,1,500,244,5,5,2,5.0,5.0,5.0,1,0,1
23460,959831661954814829,f,Cuauhtémoc,19.4325161,-99.1427018,Entire loft,Entire home/apt,2,1.0,1,809,0,6,6,0,4.71,4.86,4.86,32,32,0
23461,959979486480242721,t,Miguel Hidalgo,19.4326408,-99.1972817,Entire rental unit,Entire home/apt,2,1.0,1,2472,361,2,2,0,5.0,4.5,4.0,12,12,0
23462,959979789280412969,t,Miguel Hidalgo,19.4326408,-99.1972817,Entire rental unit,Entire home/apt,2,1.0,1,2472,361,2,2,0,5.0,5.0,5.0,12,12,0
23463,959980822770691764,t,Miguel Hidalgo,19.4326408,-99.1972817,Entire rental unit,Entire home/apt,2,1.0,1,2930,361,3,3,0,5.0,5.0,5.0,12,12,0
23464,959981513777402382,t,Miguel Hidalgo,19.4326408,-99.1972817,Entire rental unit,Entire home/apt,2,1.0,1,2465,361,1,1,0,5.0,5.0,5.0,12,12,0
23465,962324883300817745,t,Iztacalco,19.397349,-99.1013701,Entire rental unit,Entire home/apt,4,2.0,2,1079,164,35,35,7,4.91,4.86,4.8,1,1,0
23466,962345500986434174,f,Iztacalco,19.41458,-99.0621,Private room in home,Private room,7,2.0,6,1900,85,6,6,0,5.0,4.83,5.0,4,0,4
23467,957567703302433671,f,Miguel Hidalgo,19.4558685,-99.211101,Entire rental unit,Entire home/apt,4,1.0,2,781,42,2,2,0,5.0,5.0,5.0,1,1,0
23469,960016303359318952,f,Cuauhtémoc,19.4133514,-99.1793822,Entire rental unit,Entire home/apt,4,2.0,2,1750,356,1,1,1,4.0,3.0,4.0,122,122,0
23470,962372116799360567,f,Cuauhtémoc,19.409924,-99.1798299,Entire rental unit,Entire home/apt,2,2.0,1,1650,269,1,1,0,5.0,5.0,5.0,1,1,0
23471,957572105875504496,f,Tlalpan,19.27335649801089,-99.17019180055692,Private room in guesthouse,Private room,2,1.0,1,429,270,2,2,0,5.0,5.0,5.0,8,1,7
23472,957656793828557558,f,Cuauhtémoc,19.414863880763555,-99.15528561919928,Entire rental unit,Entire home/apt,4,1.0,3,834,365,1,1,0,5.0,5.0,4.0,3,1,2
23473,957731124799908004,f,Miguel Hidalgo,19.43870142453615,-99.19284836489504,Private room in rental unit,Private room,2,1.0,1,576,82,16,16,5,5.0,4.88,4.94,1,0,1
23474,962426608205236540,f,Benito Juárez,19.384130964521248,-99.18452873826028,Private room in rental unit,Private room,2,1.0,1,640,269,1,1,0,5.0,5.0,5.0,1,0,1
23475,962520098004706780,t,Cuauhtémoc,19.420008459795696,-99.168007465277,Entire rental unit,Entire home/apt,4,1.0,2,2114,244,7,7,0,5.0,5.0,5.0,2,2,0
23476,960054224991478527,f,Cuauhtémoc,19.4027318,-99.1634105,Entire rental unit,Entire home/apt,4,2.0,3,1500,270,1,1,0,5.0,5.0,5.0,1,1,0
23477,960079652955714816,t,Cuauhtémoc,19.4147385,-99.1669895,Entire condo,Entire home/apt,4,1.0,3,1292,357,3,3,2,4.67,5.0,4.33,14,14,0
23478,957879876684134284,f,Cuauhtémoc,19.422346181738625,-99.1570206265036,Entire rental unit,Entire home/apt,3,1.0,2,2954,364,1,1,0,5.0,5.0,5.0,29,29,0
23479,960108187159505201,f,Cuauhtémoc,19.42660688833868,-99.15939970263992,Entire rental unit,Entire home/apt,2,1.0,1,1283,1,8,8,4,4.89,4.78,4.67,75,67,8
23480,960109969796195229,f,Cuauhtémoc,19.42828,-99.16018,Entire rental unit,Entire home/apt,2,1.0,1,1589,359,8,8,0,4.63,4.63,4.38,75,67,8
