Neighbourhood,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Price,Availability 365,Number of Reviews,days_rented,revenue
Tempelhof,Entire home/apt,4,1.0,1.0,2.0,79.0,304,25,61,4819.0
Tempelhof,Private room,5,1.0,1.0,5.0,14.0,118,42,247,3458.0
Tempelhof,Entire home/apt,12,2.0,5.0,5.0,285.0,328,19,37,10545.0
Schöneberg,Private room,2,1.5,1.0,1.0,45.0,87,0,278,12510.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,59.0,124,0,241,14219.0
Schöneberg,Private room,2,1.5,1.0,2.0,30.0,0,0,365,10950.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,65.0,0,0,365,23725.0
Schöneberg,Private room,2,1.0,1.0,1.0,50.0,363,4,2,100.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,40.0,0,0,365,14600.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,35.0,81,44,284,9940.0
Schöneberg,Private room,1,1.0,1.0,1.0,30.0,365,1,0,0.0
Schöneberg,Private room,2,1.0,1.0,1.0,33.0,179,11,186,6138.0
Schöneberg,Private room,2,2.0,1.0,1.0,69.0,333,5,32,2208.0
Schöneberg,Entire home/apt,4,1.0,2.0,4.0,80.0,251,5,114,9120.0
Schöneberg,Private room,2,1.0,1.0,1.0,31.0,5,0,360,11160.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,95.0,93,0,272,25840.0
Schöneberg,Entire home/apt,3,1.0,1.0,1.0,54.0,0,8,365,19710.0
Schöneberg,Private room,3,1.0,1.0,2.0,55.0,0,1,365,20075.0
Tempelhof,Private room,1,1.0,1.0,1.0,35.0,0,0,365,12775.0
Tempelhof,Entire home/apt,4,1.0,1.0,3.0,88.0,259,16,106,9328.0
Neukölln,Private room,2,1.0,1.0,1.0,35.0,33,3,332,11620.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,40.0,0,0,365,14600.0
Neukölln,Private room,2,1.0,1.0,1.0,35.0,35,2,330,11550.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,51.0,0,1,365,18615.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,29.0,0,0,365,10585.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,35.0,0,5,365,12775.0
Neukölln,Private room,2,1.5,1.0,2.0,27.0,19,2,346,9342.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,39.0,127,0,238,9282.0
Neukölln,Private room,6,2.0,2.0,4.0,125.0,117,1,248,31000.0
Neukölln,Private room,2,1.0,1.0,1.0,20.0,86,1,279,5580.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,85.0,10,0,355,30175.0
Neukölln,Entire home/apt,6,1.5,3.0,4.0,75.0,70,1,295,22125.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,0,3,365,9125.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,33.0,0,1,365,12045.0
Neukölln,Entire home/apt,4,1.0,1.0,1.0,37.0,3,0,362,13394.0
Neukölln,Entire home/apt,1,1.0,1.0,1.0,25.0,0,8,365,9125.0
Friedrichshain,Private room,2,1.0,1.0,1.0,22.0,0,1,365,8030.0
Friedrichshain,Private room,2,1.0,1.0,1.0,29.0,70,4,295,8555.0
Friedrichshain,Private room,2,1.0,1.0,2.0,54.0,284,51,81,4374.0
Friedrichshain,Private room,2,1.5,1.0,1.0,32.0,15,44,350,11200.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,81.0,0,20,365,29565.0
Mitte,Entire home/apt,3,1.0,1.0,2.0,57.0,18,6,347,19779.0
Mitte,Private room,2,1.0,1.0,2.0,35.0,38,88,327,11445.0
Mitte,Entire home/apt,4,2.0,2.0,2.0,199.0,117,0,248,49352.0
Mitte,Entire home/apt,5,1.0,3.0,5.0,69.0,0,4,365,25185.0
Mitte,Private room,2,2.0,1.0,1.0,57.0,66,150,299,17043.0
Mitte,Entire home/apt,6,1.5,2.0,6.0,115.0,146,1,219,25185.0
Kreuzberg,Private room,2,2.0,1.0,1.0,35.0,0,3,365,12775.0
Kreuzberg,Private room,2,1.0,1.0,2.0,36.0,360,0,5,180.0
Kreuzberg,Private room,1,1.0,1.0,1.0,34.0,0,9,365,12410.0
Kreuzberg,Entire home/apt,4,1.0,2.0,2.0,74.0,1,11,364,26936.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,60.0,14,41,351,21060.0
Kreuzberg,Private room,2,1.0,1.0,1.0,70.0,0,0,365,25550.0
Kreuzberg,Private room,2,1.0,1.0,1.0,50.0,341,7,24,1200.0
Kreuzberg,Private room,2,1.0,1.0,1.0,39.0,0,5,365,14235.0
Kreuzberg,Entire home/apt,4,2.0,2.0,2.0,100.0,0,7,365,36500.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,69.0,0,1,365,25185.0
Kreuzberg,Private room,4,1.5,1.0,2.0,44.0,0,16,365,16060.0
Friedrichshain,Entire home/apt,1,1.0,1.0,1.0,55.0,53,0,312,17160.0
Friedrichshain,Private room,2,1.0,1.0,1.0,25.0,319,41,46,1150.0
Friedrichshain,Private room,2,1.0,1.0,1.0,34.0,15,1,350,11900.0
Friedrichshain,Entire home/apt,2,1.0,1.0,2.0,49.0,25,5,340,16660.0
Friedrichshain,Private room,3,1.0,1.0,1.0,40.0,53,19,312,12480.0
Friedrichshain,Entire home/apt,3,1.0,0.0,1.0,70.0,0,5,365,25550.0
Friedrichshain,Private room,2,1.0,1.0,1.0,25.0,5,4,360,9000.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,45.0,139,80,226,10170.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,74.0,14,25,351,25974.0
Friedrichshain,Private room,3,1.0,1.0,2.0,34.0,355,54,10,340.0
Kreuzberg,Entire home/apt,2,1.0,0.0,1.0,40.0,0,7,365,14600.0
Kreuzberg,Private room,2,1.0,1.0,1.0,45.0,0,1,365,16425.0
Kreuzberg,Entire home/apt,4,1.0,1.0,2.0,65.0,0,2,365,23725.0
Kreuzberg,Private room,2,1.0,1.0,1.0,32.0,2,2,363,11616.0
Kreuzberg,Private room,2,1.0,1.0,1.0,20.0,4,5,361,7220.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,55.0,185,3,180,9900.0
Mitte,Entire home/apt,6,2.0,3.0,4.0,220.0,231,70,134,29480.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,70.0,8,1,357,24990.0
Mitte,Private room,4,2.0,1.0,1.0,40.0,1,22,364,14560.0
Mitte,Private room,1,1.0,1.0,1.0,27.0,0,0,365,9855.0
Mitte,Private room,1,1.0,1.0,1.0,50.0,153,0,212,10600.0
Mitte,Private room,2,1.0,1.0,1.0,24.0,42,28,323,7752.0
Mitte,Private room,1,1.0,1.0,1.0,22.0,13,0,352,7744.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,65.0,0,1,365,23725.0
Kreuzberg,Entire home/apt,3,1.0,0.0,2.0,66.0,42,8,323,21318.0
Kreuzberg,Private room,3,1.0,1.0,2.0,29.0,0,2,365,10585.0
Kreuzberg,Private room,2,1.5,1.0,1.0,29.0,5,0,360,10440.0
Kreuzberg,Private room,2,1.0,1.0,1.0,25.0,0,0,365,9125.0
Kreuzberg,Private room,1,1.0,1.0,1.0,30.0,34,1,331,9930.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,70.0,335,18,30,2100.0
Mitte,Entire home/apt,4,1.0,2.0,4.0,105.0,0,7,365,38325.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,70.0,0,14,365,25550.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,90.0,271,5,94,8460.0
Mitte,Entire home/apt,3,1.0,0.0,1.0,64.0,305,32,60,3840.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,70.0,0,2,365,25550.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,40.0,19,129,346,13840.0
Mitte,Entire home/apt,6,1.0,2.0,6.0,100.0,202,175,163,16300.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,80.0,360,8,5,400.0
Mitte,Shared room,4,1.0,1.0,4.0,25.0,351,46,14,350.0
Mitte,Entire home/apt,2,1.0,2.0,2.0,55.0,0,2,365,20075.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,89.0,15,2,350,31150.0
Kreuzberg,Entire home/apt,3,1.0,1.0,2.0,77.0,176,0,189,14553.0
Kreuzberg,Private room,2,1.0,1.0,1.0,20.0,0,2,365,7300.0
Kreuzberg,Private room,2,1.0,1.0,1.0,40.0,0,11,365,14600.0
Kreuzberg,Private room,2,1.0,1.0,1.0,48.0,315,4,50,2400.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,72.0,322,9,43,3096.0
Kreuzberg,Private room,2,1.0,1.0,1.0,30.0,0,3,365,10950.0
Kreuzberg,Private room,4,1.0,2.0,2.0,40.0,0,4,365,14600.0
Kreuzberg,Private room,2,2.0,1.0,1.0,20.0,0,0,365,7300.0
Kreuzberg,Private room,2,1.0,1.0,1.0,51.0,96,1,269,13719.0
Kreuzberg,Private room,2,1.0,1.0,1.0,40.0,38,8,327,13080.0
Kreuzberg,Private room,2,1.0,1.0,1.0,90.0,0,0,365,32850.0
Kreuzberg,Private room,2,1.0,0.0,1.0,35.0,21,3,344,12040.0
Kreuzberg,Entire home/apt,4,1.0,1.0,3.0,60.0,278,134,87,5220.0
Kreuzberg,Private room,1,1.0,1.0,1.0,28.0,76,2,289,8092.0
Kreuzberg,Private room,2,1.5,1.0,1.0,50.0,0,1,365,18250.0
Kreuzberg,Private room,2,1.0,1.0,1.0,51.0,86,4,279,14229.0
Kreuzberg,Private room,1,1.0,1.0,1.0,30.0,0,1,365,10950.0
Kreuzberg,Entire home/apt,3,1.5,1.0,2.0,99.0,0,4,365,36135.0
Kreuzberg,Private room,1,1.0,1.0,1.0,450.0,0,0,365,164250.0
Kreuzberg,Entire home/apt,3,1.0,1.0,1.0,89.0,6,8,359,31951.0
Kreuzberg,Private room,2,1.5,1.0,1.0,27.0,107,0,258,6966.0
Charlottenburg,Private room,2,1.0,1.0,2.0,20.0,67,5,298,5960.0
Pankow,Entire home/apt,2,1.0,1.0,1.0,55.0,0,0,365,20075.0
Pankow,Entire home/apt,4,1.0,1.0,2.0,43.0,0,0,365,15695.0
Pankow,Shared room,2,1.0,1.0,1.0,25.0,20,0,345,8625.0
Pankow,Private room,2,1.0,1.0,2.0,58.0,127,1,238,13804.0
Pankow,Entire home/apt,5,1.0,2.0,2.0,45.0,40,1,325,14625.0
Pankow,Entire home/apt,2,1.0,1.0,1.0,41.0,16,6,349,14309.0
Pankow,Entire home/apt,2,1.0,1.0,1.0,49.0,0,1,365,17885.0
Pankow,Entire home/apt,5,1.5,3.0,4.0,60.0,0,3,365,21900.0
Pankow,Entire home/apt,4,1.0,2.0,2.0,80.0,108,9,257,20560.0
Pankow,Private room,3,1.0,1.0,3.0,30.0,0,15,365,10950.0
Kreuzberg,Entire home/apt,4,1.0,1.0,2.0,65.0,0,2,365,23725.0
Kreuzberg,Entire home/apt,1,1.0,1.0,1.0,36.0,18,0,347,12492.0
Kreuzberg,Private room,2,1.5,1.0,1.0,40.0,0,1,365,14600.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,119.0,177,61,188,22372.0
Kreuzberg,Private room,4,1.0,1.0,2.0,50.0,0,0,365,18250.0
Kreuzberg,Entire home/apt,8,4.0,4.0,4.0,280.0,297,0,68,19040.0
Kreuzberg,Private room,1,1.0,1.0,1.0,18.0,0,1,365,6570.0
Kreuzberg,Private room,1,1.5,1.0,1.0,30.0,0,7,365,10950.0
Kreuzberg,Entire home/apt,4,1.0,1.0,3.0,85.0,0,3,365,31025.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,75.0,1,2,364,27300.0
Kreuzberg,Entire home/apt,2,1.0,1.0,2.0,110.0,55,16,310,34100.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,68.0,44,23,321,21828.0
Kreuzberg,Private room,2,1.0,1.0,1.0,41.0,186,3,179,7339.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,55.0,290,38,75,4125.0
Kreuzberg,Entire home/apt,3,1.0,2.0,3.0,120.0,37,36,328,39360.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,40.0,128,0,237,9480.0
Kreuzberg,Private room,2,1.0,1.0,1.0,40.0,39,5,326,13040.0
Friedrichshain,Entire home/apt,7,1.0,3.0,7.0,149.0,291,66,74,11026.0
Friedrichshain,Private room,2,1.0,1.0,1.0,30.0,94,9,271,8130.0
Friedrichshain,Private room,2,1.0,1.0,1.0,38.0,14,11,351,13338.0
Friedrichshain,Private room,1,1.0,1.0,1.0,40.0,339,56,26,1040.0
Friedrichshain,Entire home/apt,4,1.0,2.0,2.0,40.0,0,3,365,14600.0
Friedrichshain,Entire home/apt,2,1.0,0.0,1.0,99.0,10,0,355,35145.0
Charlottenburg,Private room,1,1.0,1.0,1.0,23.0,65,9,300,6900.0
Charlottenburg,Private room,3,1.0,1.0,2.0,50.0,51,1,314,15700.0
Charlottenburg,Entire home/apt,2,1.0,1.0,1.0,54.0,6,1,359,19386.0
Charlottenburg,Private room,2,1.0,1.0,1.0,29.0,0,3,365,10585.0
Steglitz,Entire home/apt,2,1.0,0.0,1.0,50.0,22,0,343,17150.0
Steglitz,Private room,1,1.0,1.0,1.0,27.0,334,1,31,837.0
Zehlendorf,Entire home/apt,2,1.0,2.0,1.0,100.0,88,1,277,27700.0
Zehlendorf,Entire home/apt,2,1.0,1.0,1.0,90.0,280,7,85,7650.0
Zehlendorf,Entire home/apt,4,2.0,3.0,5.0,105.0,126,1,239,25095.0
Charlottenburg,Entire home/apt,2,1.0,1.0,1.0,70.0,0,6,365,25550.0
Wilmersdorf,Entire home/apt,2,1.0,1.0,1.0,45.0,167,2,198,8910.0
Wilmersdorf,Entire home/apt,5,1.0,2.0,4.0,37.0,301,15,64,2368.0
Wilmersdorf,Private room,3,1.0,1.0,2.0,35.0,48,3,317,11095.0
Wilmersdorf,Entire home/apt,3,1.0,1.0,1.0,72.0,15,7,350,25200.0
Wilmersdorf,Private room,4,1.0,0.0,4.0,17.0,141,0,224,3808.0
Neukölln,Entire home/apt,4,1.0,3.0,3.0,68.0,0,1,365,24820.0
Neukölln,Private room,1,1.0,1.0,1.0,30.0,14,43,351,10530.0
Neukölln,Private room,2,1.0,1.0,1.0,50.0,6,0,359,17950.0
Neukölln,Private room,2,1.0,1.0,1.0,30.0,0,1,365,10950.0
Neukölln,Entire home/apt,4,1.0,2.0,2.0,60.0,154,28,211,12660.0
Neukölln,Entire home/apt,6,1.0,3.0,3.0,45.0,0,0,365,16425.0
Neukölln,Private room,2,1.0,1.0,1.0,60.0,365,0,0,0.0
Neukölln,Private room,2,1.0,1.0,1.0,50.0,0,0,365,18250.0
Neukölln,Private room,2,1.5,1.0,1.0,43.0,280,6,85,3655.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,70.0,219,26,146,10220.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,30.0,10,0,355,10650.0
Neukölln,Private room,2,1.0,1.0,1.0,50.0,276,2,89,4450.0
Neukölln,Private room,2,1.0,1.0,1.0,43.0,0,4,365,15695.0
Neukölln,Entire home/apt,4,1.0,1.0,2.0,80.0,0,3,365,29200.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,0,6,365,9125.0
Neukölln,Private room,2,1.0,1.0,1.0,35.0,0,7,365,12775.0
Neukölln,Private room,2,1.0,1.0,1.0,30.0,291,4,74,2220.0
Neukölln,Private room,3,1.0,1.0,1.0,100.0,365,0,0,0.0
Neukölln,Entire home/apt,3,1.0,2.0,3.0,85.0,5,34,360,30600.0
Neukölln,Private room,2,1.5,1.0,1.0,25.0,292,3,73,1825.0
Neukölln,Entire home/apt,3,1.0,1.0,2.0,50.0,0,5,365,18250.0
Neukölln,Entire home/apt,3,1.0,0.0,2.0,55.0,86,11,279,15345.0
Neukölln,Private room,2,1.0,1.0,1.0,50.0,6,99,359,17950.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,65.0,335,8,30,1950.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,48.0,0,1,365,17520.0
Neukölln,Private room,1,1.0,1.0,1.0,20.0,126,0,239,4780.0
Köpenick,Private room,2,1.0,1.0,2.0,25.0,147,7,218,5450.0
Lichtenberg,Private room,2,1.0,1.0,1.0,25.0,0,9,365,9125.0
Lichtenberg,Private room,2,1.0,1.0,1.0,100.0,361,0,4,400.0
Lichtenberg,Entire home/apt,3,1.0,1.0,2.0,45.0,0,4,365,16425.0
Neukölln,Private room,2,1.0,1.0,1.0,32.0,15,0,350,11200.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,0,1,365,9125.0
Neukölln,Entire home/apt,4,1.0,3.0,3.0,86.0,338,16,27,2322.0
Neukölln,Private room,3,1.5,1.0,1.0,16.0,0,0,365,5840.0
Neukölln,Private room,2,1.0,1.0,1.0,40.0,5,0,360,14400.0
Neukölln,Entire home/apt,3,1.0,2.0,2.0,60.0,34,1,331,19860.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,56,21,309,7725.0
Neukölln,Private room,1,1.0,1.0,1.0,25.0,0,0,365,9125.0
Mitte,Entire home/apt,4,1.0,2.0,2.0,48.0,2,7,363,17424.0
Neukölln,Private room,2,1.5,2.0,1.0,31.0,10,0,355,11005.0
Neukölln,Private room,2,1.0,1.0,1.0,36.0,43,4,322,11592.0
Mitte,Entire home/apt,4,1.0,1.0,4.0,39.0,0,0,365,14235.0
Mitte,Private room,2,1.0,1.0,1.0,25.0,0,15,365,9125.0
Neukölln,Private room,1,2.0,1.0,1.0,35.0,180,12,185,6475.0
Neukölln,Entire home/apt,3,1.0,1.0,1.0,109.0,11,0,354,38586.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,45.0,0,0,365,16425.0
Mitte,Entire home/apt,4,1.0,1.0,3.0,49.0,17,0,348,17052.0
Neukölln,Entire home/apt,5,1.0,1.0,3.0,64.0,133,24,232,14848.0
Neukölln,Private room,2,1.0,1.0,1.0,28.0,72,1,293,8204.0
Neukölln,Private room,3,1.0,1.0,1.0,30.0,2,4,363,10890.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,66,31,299,7475.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,50.0,0,3,365,18250.0
Treptow,Private room,3,1.0,1.0,2.0,19.0,0,3,365,6935.0
Neukölln,Private room,2,1.0,1.0,2.0,20.0,0,3,365,7300.0
Neukölln,Private room,1,1.0,1.0,1.0,20.0,249,0,116,2320.0
Mitte,Private room,2,1.0,1.0,1.0,29.0,307,64,58,1682.0
Mitte,Private room,1,1.0,1.0,1.0,32.0,0,4,365,11680.0
Neukölln,Private room,1,1.0,1.0,1.0,16.0,0,0,365,5840.0
Mitte,Private room,2,1.0,1.0,2.0,25.0,0,10,365,9125.0
Neukölln,Entire home/apt,6,1.0,2.0,3.0,99.0,62,24,303,29997.0
Neukölln,Private room,2,1.0,1.0,1.0,50.0,59,1,306,15300.0
Neukölln,Private room,2,1.0,0.0,1.0,35.0,15,1,350,12250.0
Neukölln,Private room,1,1.0,1.0,1.0,15.0,67,2,298,4470.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,40.0,0,0,365,14600.0
Neukölln,Private room,2,1.0,1.0,2.0,25.0,0,3,365,9125.0
Neukölln,Private room,2,1.0,1.0,2.0,27.0,119,37,246,6642.0
Mitte,Private room,1,1.0,1.0,1.0,28.0,17,7,348,9744.0
Neukölln,Private room,1,1.0,1.0,1.0,40.0,0,2,365,14600.0
Charlottenburg,Entire home/apt,4,1.0,1.0,2.0,65.0,288,64,77,5005.0
Charlottenburg,Private room,1,1.0,1.0,1.0,35.0,0,0,365,12775.0
Charlottenburg,Entire home/apt,6,1.0,1.0,3.0,86.0,77,70,288,24768.0
Charlottenburg,Entire home/apt,2,1.0,1.0,1.0,61.0,55,5,310,18910.0
Friedrichshain,Private room,2,1.0,1.0,1.0,25.0,0,1,365,9125.0
Friedrichshain,Private room,2,1.0,1.0,1.0,80.0,55,9,310,24800.0
Friedrichshain,Private room,4,1.0,2.0,2.0,54.0,135,28,230,12420.0
Friedrichshain,Entire home/apt,4,1.0,2.0,2.0,15.0,0,1,365,5475.0
Friedrichshain,Entire home/apt,6,1.0,2.0,5.0,109.0,68,41,297,32373.0
Friedrichshain,Private room,2,1.0,1.0,2.0,35.0,346,15,19,665.0
Friedrichshain,Private room,2,1.5,1.0,1.0,45.0,67,2,298,13410.0
Friedrichshain,Private room,2,1.0,1.0,1.0,35.0,0,1,365,12775.0
Friedrichshain,Entire home/apt,6,1.0,2.0,1.0,90.0,0,2,365,32850.0
Friedrichshain,Entire home/apt,4,1.0,2.0,2.0,50.0,0,0,365,18250.0
Charlottenburg,Private room,4,1.0,1.0,1.0,40.0,145,1,220,8800.0
Charlottenburg,Private room,2,1.0,1.0,1.0,30.0,0,0,365,10950.0
Charlottenburg,Entire home/apt,10,3.0,4.0,6.0,300.0,352,0,13,3900.0
Charlottenburg,Shared room,1,1.0,1.0,1.0,23.0,87,22,278,6394.0
Charlottenburg,Entire home/apt,2,1.0,1.0,2.0,45.0,0,0,365,16425.0
Charlottenburg,Entire home/apt,3,1.0,1.0,2.0,62.0,280,58,85,5270.0
Charlottenburg,Private room,2,1.0,1.0,1.0,44.0,362,4,3,132.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,49.0,297,5,68,3332.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,45.0,0,1,365,16425.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,65.0,259,1,106,6890.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,89.0,5,39,360,32040.0
Neukölln,Entire home/apt,4,1.0,2.0,4.0,69.0,0,3,365,25185.0
Neukölln,Private room,2,1.0,1.0,1.0,35.0,0,6,365,12775.0
Neukölln,Private room,3,1.0,1.0,2.0,45.0,340,0,25,1125.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,95.0,0,10,365,34675.0
Neukölln,Entire home/apt,2,1.0,2.0,2.0,68.0,0,5,365,24820.0
Neukölln,Private room,1,1.0,1.0,1.0,55.0,0,2,365,20075.0
Neukölln,Private room,2,2.0,1.0,2.0,52.0,157,2,208,10816.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,55.0,0,2,365,20075.0
Neukölln,Private room,2,1.0,1.0,1.0,50.0,0,2,365,18250.0
Lichtenberg,Private room,4,1.0,1.0,1.0,70.0,83,9,282,19740.0
Lichtenberg,Private room,1,1.0,1.0,1.0,26.0,0,8,365,9490.0
Lichtenberg,Entire home/apt,2,1.0,0.0,1.0,60.0,16,0,349,20940.0
Lichtenberg,Private room,3,1.0,1.0,2.0,50.0,41,5,324,16200.0
Lichtenberg,Entire home/apt,2,1.0,1.0,1.0,46.0,19,9,346,15916.0
Lichtenberg,Private room,3,1.0,1.0,2.0,50.0,36,1,329,16450.0
Lichtenberg,Entire home/apt,3,1.0,0.0,2.0,89.0,0,22,365,32485.0
Neukölln,Private room,2,1.0,1.0,1.0,45.0,88,1,277,12465.0
Neukölln,Private room,1,1.0,1.0,1.0,19.0,280,0,85,1615.0
Neukölln,Private room,2,1.0,1.0,1.0,22.0,0,0,365,8030.0
Neukölln,Entire home/apt,3,1.0,1.0,2.0,40.0,0,1,365,14600.0
Neukölln,Private room,2,1.0,1.0,1.0,20.0,0,3,365,7300.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,65.0,0,2,365,23725.0
Neukölln,Entire home/apt,3,1.0,1.0,1.0,45.0,17,50,348,15660.0
Neukölln,Entire home/apt,4,1.0,2.0,2.0,50.0,27,5,338,16900.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,44.0,0,16,365,16060.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,48.0,35,0,330,15840.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,40.0,0,3,365,14600.0
Charlottenburg,Private room,2,1.0,1.0,2.0,25.0,75,0,290,7250.0
Charlottenburg,Private room,2,1.0,1.0,1.0,45.0,0,6,365,16425.0
Charlottenburg,Entire home/apt,3,1.0,1.0,2.0,50.0,0,1,365,18250.0
Wilmersdorf,Entire home/apt,6,1.0,3.0,3.0,85.0,0,4,365,31025.0
Wilmersdorf,Entire home/apt,1,1.0,1.0,1.0,49.0,187,10,178,8722.0
Wilmersdorf,Private room,2,1.0,1.0,1.0,30.0,6,1,359,10770.0
Wilmersdorf,Entire home/apt,3,1.0,1.0,1.0,99.0,0,1,365,36135.0
Wilmersdorf,Entire home/apt,3,1.0,2.0,2.0,89.0,199,13,166,14774.0
Wilmersdorf,Private room,2,1.0,1.0,1.0,29.0,0,7,365,10585.0
Wilmersdorf,Private room,3,1.0,1.0,2.0,45.0,0,5,365,16425.0
Wilmersdorf,Entire home/apt,2,1.0,0.0,1.0,80.0,76,2,289,23120.0
Wilmersdorf,Entire home/apt,3,1.0,1.0,1.0,45.0,224,12,141,6345.0
Wilmersdorf,Entire home/apt,2,1.0,1.0,1.0,95.0,78,5,287,27265.0
Wilmersdorf,Private room,2,1.0,1.0,2.0,35.0,0,0,365,12775.0
Wilmersdorf,Private room,2,1.0,1.0,1.0,60.0,0,0,365,21900.0
Wilmersdorf,Private room,2,1.0,1.0,1.0,40.0,74,35,291,11640.0
Wilmersdorf,Private room,2,1.0,1.0,2.0,50.0,365,0,0,0.0
Charlottenburg,Private room,1,1.0,1.0,1.0,35.0,50,3,315,11025.0
Charlottenburg,Private room,2,1.0,1.0,1.0,60.0,363,0,2,120.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,55.0,3,4,362,19910.0
Neukölln,Private room,1,1.0,1.0,1.0,29.0,36,6,329,9541.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,55.0,127,7,238,13090.0
Neukölln,Private room,2,1.0,1.0,1.0,45.0,84,1,281,12645.0
Neukölln,Entire home/apt,4,1.0,2.0,2.0,98.0,22,5,343,33614.0
Neukölln,Private room,1,1.0,1.0,1.0,24.0,0,0,365,8760.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,50.0,243,37,122,6100.0
Neukölln,Private room,2,1.0,1.0,1.0,30.0,0,0,365,10950.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,0,7,365,9125.0
Neukölln,Private room,2,1.0,1.0,1.0,35.0,25,1,340,11900.0
Mitte,Entire home/apt,2,0.0,1.0,1.0,80.0,356,39,9,720.0
Neukölln,Entire home/apt,3,1.0,1.0,2.0,42.0,0,12,365,15330.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,39.0,11,9,354,13806.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,50.0,266,5,99,4950.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,50.0,38,20,327,16350.0
Köpenick,Private room,2,1.0,1.0,1.0,47.0,177,3,188,8836.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,45.0,0,13,365,16425.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,80,12,285,7125.0
Neukölln,Private room,2,1.0,1.0,1.0,35.0,0,2,365,12775.0
Mitte,Shared room,6,1.0,1.0,6.0,21.0,330,64,35,735.0
Mitte,Private room,2,1.0,1.0,1.0,25.0,39,0,326,8150.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,59.0,341,17,24,1416.0
Mitte,Private room,2,1.5,1.0,1.0,32.0,0,4,365,11680.0
Mitte,Entire home/apt,3,1.0,2.0,1.0,200.0,364,0,1,200.0
Mitte,Entire home/apt,3,1.0,1.0,2.0,75.0,242,52,123,9225.0
Mitte,Entire home/apt,3,1.0,1.0,1.0,120.0,24,73,341,40920.0
